ap-northeast-1;ap-northeast-1a;"g4dn.16xlarge"
ap-northeast-1;ap-northeast-1a;"g4dn.2xlarge"
ap-northeast-1;ap-northeast-1a;"g4dn.4xlarge"
ap-northeast-1;ap-northeast-1a;"g4dn.8xlarge"
ap-northeast-1;ap-northeast-1a;"g4dn.xlarge"
ap-northeast-1;ap-northeast-1a;"i2.2xlarge"
ap-northeast-1;ap-northeast-1a;"i2.4xlarge"
ap-northeast-1;ap-northeast-1a;"i2.8xlarge"
ap-northeast-1;ap-northeast-1a;"i2.xlarge"
ap-northeast-1;ap-northeast-1a;"i3.16xlarge"
ap-northeast-1;ap-northeast-1a;"i3.2xlarge"
ap-northeast-1;ap-northeast-1a;"i3.4xlarge"
ap-northeast-1;ap-northeast-1a;"i3.8xlarge"
ap-northeast-1;ap-northeast-1a;"i3en.12xlarge"
ap-northeast-1;ap-northeast-1a;"i3en.24xlarge"
ap-northeast-1;ap-northeast-1a;"i3en.2xlarge"
ap-northeast-1;ap-northeast-1a;"i3en.3xlarge"
ap-northeast-1;ap-northeast-1a;"i3en.6xlarge"
ap-northeast-1;ap-northeast-1a;"i3en.large"
ap-northeast-1;ap-northeast-1a;"i3en.metal"
ap-northeast-1;ap-northeast-1a;"i3en.xlarge"
ap-northeast-1;ap-northeast-1a;"i3.large"
ap-northeast-1;ap-northeast-1a;"i3.metal"
ap-northeast-1;ap-northeast-1a;"i3.xlarge"
ap-northeast-1;ap-northeast-1a;"m1.large"
ap-northeast-1;ap-northeast-1a;"m1.medium"
ap-northeast-1;ap-northeast-1a;"m1.small"
ap-northeast-1;ap-northeast-1a;"m1.xlarge"
ap-northeast-1;ap-northeast-1a;"m2.2xlarge"
ap-northeast-1;ap-northeast-1a;"m2.4xlarge"
ap-northeast-1;ap-northeast-1a;"m2.xlarge"
ap-northeast-1;ap-northeast-1a;"m3.2xlarge"
ap-northeast-1;ap-northeast-1a;"m3.large"
ap-northeast-1;ap-northeast-1a;"m3.medium"
ap-northeast-1;ap-northeast-1a;"m3.xlarge"
ap-northeast-1;ap-northeast-1a;"m4.10xlarge"
ap-northeast-1;ap-northeast-1a;"m4.16xlarge"
ap-northeast-1;ap-northeast-1a;"m4.2xlarge"
ap-northeast-1;ap-northeast-1a;"m4.4xlarge"
ap-northeast-1;ap-northeast-1a;"m4.large"
ap-northeast-1;ap-northeast-1a;"m4.xlarge"
ap-northeast-1;ap-northeast-1a;"m5.12xlarge"
ap-northeast-1;ap-northeast-1a;"m5.16xlarge"
ap-northeast-1;ap-northeast-1a;"m5.24xlarge"
ap-northeast-1;ap-northeast-1a;"m5.2xlarge"
ap-northeast-1;ap-northeast-1a;"m5.4xlarge"
ap-northeast-1;ap-northeast-1a;"m5.8xlarge"
ap-northeast-1;ap-northeast-1a;"m5a.12xlarge"
ap-northeast-1;ap-northeast-1a;"m5a.16xlarge"
ap-northeast-1;ap-northeast-1a;"m5a.24xlarge"
ap-northeast-1;ap-northeast-1a;"m5a.2xlarge"
ap-northeast-1;ap-northeast-1a;"m5a.4xlarge"
ap-northeast-1;ap-northeast-1a;"m5a.8xlarge"
ap-northeast-1;ap-northeast-1a;"m5a.large"
ap-northeast-1;ap-northeast-1a;"m5a.xlarge"
ap-northeast-1;ap-northeast-1a;"m5d.12xlarge"
ap-northeast-1;ap-northeast-1a;"m5d.16xlarge"
ap-northeast-1;ap-northeast-1a;"m5d.24xlarge"
ap-northeast-1;ap-northeast-1a;"m5d.2xlarge"
ap-northeast-1;ap-northeast-1a;"m5d.4xlarge"
ap-northeast-1;ap-northeast-1a;"m5d.8xlarge"
ap-northeast-1;ap-northeast-1a;"m5d.large"
ap-northeast-1;ap-northeast-1a;"m5d.metal"
ap-northeast-1;ap-northeast-1a;"m5d.xlarge"
ap-northeast-1;ap-northeast-1a;"m5.large"
ap-northeast-1;ap-northeast-1a;"m5.metal"
ap-northeast-1;ap-northeast-1a;"m5.xlarge"
ap-northeast-1;ap-northeast-1a;"p2.16xlarge"
ap-northeast-1;ap-northeast-1a;"p2.8xlarge"
ap-northeast-1;ap-northeast-1a;"p2.xlarge"
ap-northeast-1;ap-northeast-1a;"p3.16xlarge"
ap-northeast-1;ap-northeast-1a;"p3.2xlarge"
ap-northeast-1;ap-northeast-1a;"p3.8xlarge"
ap-northeast-1;ap-northeast-1a;"p3dn.24xlarge"
ap-northeast-1;ap-northeast-1a;"r3.2xlarge"
ap-northeast-1;ap-northeast-1a;"r3.4xlarge"
ap-northeast-1;ap-northeast-1a;"r3.8xlarge"
ap-northeast-1;ap-northeast-1a;"r3.large"
ap-northeast-1;ap-northeast-1a;"r3.xlarge"
ap-northeast-1;ap-northeast-1a;"r4.16xlarge"
ap-northeast-1;ap-northeast-1a;"r4.2xlarge"
ap-northeast-1;ap-northeast-1a;"r4.4xlarge"
ap-northeast-1;ap-northeast-1a;"r4.8xlarge"
ap-northeast-1;ap-northeast-1a;"r4.large"
ap-northeast-1;ap-northeast-1a;"r4.xlarge"
ap-northeast-1;ap-northeast-1a;"r5.12xlarge"
ap-northeast-1;ap-northeast-1a;"r5.16xlarge"
ap-northeast-1;ap-northeast-1a;"r5.24xlarge"
ap-northeast-1;ap-northeast-1a;"r5.2xlarge"
ap-northeast-1;ap-northeast-1a;"r5.4xlarge"
ap-northeast-1;ap-northeast-1a;"r5.8xlarge"
ap-northeast-1;ap-northeast-1a;"r5a.12xlarge"
ap-northeast-1;ap-northeast-1a;"r5a.16xlarge"
ap-northeast-1;ap-northeast-1a;"r5a.24xlarge"
ap-northeast-1;ap-northeast-1a;"r5a.2xlarge"
ap-northeast-1;ap-northeast-1a;"r5a.4xlarge"
ap-northeast-1;ap-northeast-1a;"r5a.8xlarge"
ap-northeast-1;ap-northeast-1a;"r5a.large"
ap-northeast-1;ap-northeast-1a;"r5a.xlarge"
ap-northeast-1;ap-northeast-1a;"r5d.12xlarge"
ap-northeast-1;ap-northeast-1a;"r5d.16xlarge"
ap-northeast-1;ap-northeast-1a;"r5d.24xlarge"
ap-northeast-1;ap-northeast-1a;"r5d.2xlarge"
ap-northeast-1;ap-northeast-1a;"r5d.4xlarge"
ap-northeast-1;ap-northeast-1a;"r5d.8xlarge"
ap-northeast-1;ap-northeast-1a;"r5d.large"
ap-northeast-1;ap-northeast-1a;"r5d.metal"
ap-northeast-1;ap-northeast-1a;"r5d.xlarge"
ap-northeast-1;ap-northeast-1a;"r5.large"
ap-northeast-1;ap-northeast-1a;"r5.metal"
ap-northeast-1;ap-northeast-1a;"r5.xlarge"
ap-northeast-1;ap-northeast-1a;"t1.micro"
ap-northeast-1;ap-northeast-1a;"t2.2xlarge"
ap-northeast-1;ap-northeast-1a;"t2.large"
ap-northeast-1;ap-northeast-1a;"t2.medium"
ap-northeast-1;ap-northeast-1a;"t2.micro"
ap-northeast-1;ap-northeast-1a;"t2.nano"
ap-northeast-1;ap-northeast-1a;"t2.small"
ap-northeast-1;ap-northeast-1a;"t2.xlarge"
ap-northeast-1;ap-northeast-1a;"t3.2xlarge"
ap-northeast-1;ap-northeast-1a;"t3a.2xlarge"
ap-northeast-1;ap-northeast-1a;"t3a.large"
ap-northeast-1;ap-northeast-1a;"t3a.medium"
ap-northeast-1;ap-northeast-1a;"t3a.micro"
ap-northeast-1;ap-northeast-1a;"t3a.nano"
ap-northeast-1;ap-northeast-1a;"t3a.small"
ap-northeast-1;ap-northeast-1a;"t3a.xlarge"
ap-northeast-1;ap-northeast-1a;"t3.large"
ap-northeast-1;ap-northeast-1a;"t3.medium"
ap-northeast-1;ap-northeast-1a;"t3.micro"
ap-northeast-1;ap-northeast-1a;"t3.nano"
ap-northeast-1;ap-northeast-1a;"t3.small"
ap-northeast-1;ap-northeast-1a;"t3.xlarge"
ap-northeast-1;ap-northeast-1a;"x1.16xlarge"
ap-northeast-1;ap-northeast-1a;"x1.32xlarge"
ap-northeast-1;ap-northeast-1a;"x1e.16xlarge"
ap-northeast-1;ap-northeast-1a;"x1e.2xlarge"
ap-northeast-1;ap-northeast-1a;"x1e.32xlarge"
ap-northeast-1;ap-northeast-1a;"x1e.4xlarge"
ap-northeast-1;ap-northeast-1a;"x1e.8xlarge"
ap-northeast-1;ap-northeast-1a;"x1e.xlarge"
ap-northeast-1;ap-northeast-1a;"z1d.12xlarge"
ap-northeast-1;ap-northeast-1a;"z1d.2xlarge"
ap-northeast-1;ap-northeast-1a;"z1d.3xlarge"
ap-northeast-1;ap-northeast-1a;"z1d.6xlarge"
ap-northeast-1;ap-northeast-1a;"z1d.large"
ap-northeast-1;ap-northeast-1a;"z1d.metal"
ap-northeast-1;ap-northeast-1a;"z1d.xlarge"
ap-northeast-1;ap-northeast-1c;"c1.medium"
ap-northeast-1;ap-northeast-1c;"c1.xlarge"
ap-northeast-1;ap-northeast-1c;"c3.2xlarge"
ap-northeast-1;ap-northeast-1c;"c3.4xlarge"
ap-northeast-1;ap-northeast-1c;"c3.8xlarge"
ap-northeast-1;ap-northeast-1c;"c3.large"
ap-northeast-1;ap-northeast-1c;"c3.xlarge"
ap-northeast-1;ap-northeast-1c;"c4.2xlarge"
ap-northeast-1;ap-northeast-1c;"c4.4xlarge"
ap-northeast-1;ap-northeast-1c;"c4.8xlarge"
ap-northeast-1;ap-northeast-1c;"c4.large"
ap-northeast-1;ap-northeast-1c;"c4.xlarge"
ap-northeast-1;ap-northeast-1c;"c5.12xlarge"
ap-northeast-1;ap-northeast-1c;"c5.18xlarge"
ap-northeast-1;ap-northeast-1c;"c5.24xlarge"
ap-northeast-1;ap-northeast-1c;"c5.2xlarge"
ap-northeast-1;ap-northeast-1c;"c5.4xlarge"
ap-northeast-1;ap-northeast-1c;"c5.9xlarge"
ap-northeast-1;ap-northeast-1c;"c5d.18xlarge"
ap-northeast-1;ap-northeast-1c;"c5d.2xlarge"
ap-northeast-1;ap-northeast-1c;"c5d.4xlarge"
ap-northeast-1;ap-northeast-1c;"c5d.9xlarge"
ap-northeast-1;ap-northeast-1c;"c5d.large"
ap-northeast-1;ap-northeast-1c;"c5d.xlarge"
ap-northeast-1;ap-northeast-1c;"c5.large"
ap-northeast-1;ap-northeast-1c;"c5.metal"
ap-northeast-1;ap-northeast-1c;"c5n.18xlarge"
ap-northeast-1;ap-northeast-1c;"c5n.2xlarge"
ap-northeast-1;ap-northeast-1c;"c5n.4xlarge"
ap-northeast-1;ap-northeast-1c;"c5n.9xlarge"
ap-northeast-1;ap-northeast-1c;"c5n.large"
ap-northeast-1;ap-northeast-1c;"c5n.metal"
ap-northeast-1;ap-northeast-1c;"c5n.xlarge"
ap-northeast-1;ap-northeast-1c;"c5.xlarge"
ap-northeast-1;ap-northeast-1c;"d2.2xlarge"
ap-northeast-1;ap-northeast-1c;"d2.4xlarge"
ap-northeast-1;ap-northeast-1c;"d2.8xlarge"
ap-northeast-1;ap-northeast-1c;"d2.xlarge"
ap-northeast-1;ap-northeast-1c;"g2.2xlarge"
ap-northeast-1;ap-northeast-1c;"g2.8xlarge"
ap-northeast-1;ap-northeast-1c;"g3.16xlarge"
ap-northeast-1;ap-northeast-1c;"g3.4xlarge"
ap-northeast-1;ap-northeast-1c;"g3.8xlarge"
ap-northeast-1;ap-northeast-1c;"g3s.xlarge"
ap-northeast-1;ap-northeast-1c;"g4dn.12xlarge"
ap-northeast-1;ap-northeast-1c;"g4dn.16xlarge"
ap-northeast-1;ap-northeast-1c;"g4dn.2xlarge"
ap-northeast-1;ap-northeast-1c;"g4dn.4xlarge"
ap-northeast-1;ap-northeast-1c;"g4dn.8xlarge"
ap-northeast-1;ap-northeast-1c;"g4dn.xlarge"
ap-northeast-1;ap-northeast-1c;"i2.2xlarge"
ap-northeast-1;ap-northeast-1c;"i2.4xlarge"
ap-northeast-1;ap-northeast-1c;"i2.8xlarge"
ap-northeast-1;ap-northeast-1c;"i2.xlarge"
ap-northeast-1;ap-northeast-1c;"i3.16xlarge"
ap-northeast-1;ap-northeast-1c;"i3.2xlarge"
ap-northeast-1;ap-northeast-1c;"i3.4xlarge"
ap-northeast-1;ap-northeast-1c;"i3.8xlarge"
ap-northeast-1;ap-northeast-1c;"i3en.12xlarge"
ap-northeast-1;ap-northeast-1c;"i3en.24xlarge"
ap-northeast-1;ap-northeast-1c;"i3en.2xlarge"
ap-northeast-1;ap-northeast-1c;"i3en.3xlarge"
ap-northeast-1;ap-northeast-1c;"i3en.6xlarge"
ap-northeast-1;ap-northeast-1c;"i3en.large"
ap-northeast-1;ap-northeast-1c;"i3en.metal"
ap-northeast-1;ap-northeast-1c;"i3en.xlarge"
ap-northeast-1;ap-northeast-1c;"i3.large"
ap-northeast-1;ap-northeast-1c;"i3.metal"
ap-northeast-1;ap-northeast-1c;"i3.xlarge"
ap-northeast-1;ap-northeast-1c;"m1.large"
ap-northeast-1;ap-northeast-1c;"m1.medium"
ap-northeast-1;ap-northeast-1c;"m1.small"
ap-northeast-1;ap-northeast-1c;"m1.xlarge"
ap-northeast-1;ap-northeast-1c;"m2.2xlarge"
ap-northeast-1;ap-northeast-1c;"m2.4xlarge"
ap-northeast-1;ap-northeast-1c;"m2.xlarge"
ap-northeast-1;ap-northeast-1c;"m3.2xlarge"
ap-northeast-1;ap-northeast-1c;"m3.large"
ap-northeast-1;ap-northeast-1c;"m3.medium"
ap-northeast-1;ap-northeast-1c;"m3.xlarge"
ap-northeast-1;ap-northeast-1c;"m4.10xlarge"
ap-northeast-1;ap-northeast-1c;"m4.16xlarge"
ap-northeast-1;ap-northeast-1c;"m4.2xlarge"
ap-northeast-1;ap-northeast-1c;"m4.4xlarge"
ap-northeast-1;ap-northeast-1c;"m4.large"
ap-northeast-1;ap-northeast-1c;"m4.xlarge"
ap-northeast-1;ap-northeast-1c;"m5.12xlarge"
ap-northeast-1;ap-northeast-1c;"m5.16xlarge"
ap-northeast-1;ap-northeast-1c;"m5.24xlarge"
ap-northeast-1;ap-northeast-1c;"m5.2xlarge"
ap-northeast-1;ap-northeast-1c;"m5.4xlarge"
ap-northeast-1;ap-northeast-1c;"m5.8xlarge"
ap-northeast-1;ap-northeast-1c;"m5d.12xlarge"
ap-northeast-1;ap-northeast-1c;"m5d.16xlarge"
ap-northeast-1;ap-northeast-1c;"m5d.24xlarge"
ap-northeast-1;ap-northeast-1c;"m5d.2xlarge"
ap-northeast-1;ap-northeast-1c;"m5d.4xlarge"
ap-northeast-1;ap-northeast-1c;"m5d.8xlarge"
ap-northeast-1;ap-northeast-1c;"m5d.large"
ap-northeast-1;ap-northeast-1c;"m5d.metal"
ap-northeast-1;ap-northeast-1c;"m5d.xlarge"
ap-northeast-1;ap-northeast-1c;"m5.large"
ap-northeast-1;ap-northeast-1c;"m5.metal"
ap-northeast-1;ap-northeast-1c;"m5.xlarge"
ap-northeast-1;ap-northeast-1c;"p2.16xlarge"
ap-northeast-1;ap-northeast-1c;"p2.8xlarge"
ap-northeast-1;ap-northeast-1c;"p2.xlarge"
ap-northeast-1;ap-northeast-1c;"p3.16xlarge"
ap-northeast-1;ap-northeast-1c;"p3.2xlarge"
ap-northeast-1;ap-northeast-1c;"p3.8xlarge"
ap-northeast-1;ap-northeast-1c;"r3.2xlarge"
ap-northeast-1;ap-northeast-1c;"r3.4xlarge"
ap-northeast-1;ap-northeast-1c;"r3.8xlarge"
ap-northeast-1;ap-northeast-1c;"r3.large"
ap-northeast-1;ap-northeast-1c;"r3.xlarge"
ap-northeast-1;ap-northeast-1c;"r4.16xlarge"
ap-northeast-1;ap-northeast-1c;"r4.2xlarge"
ap-northeast-1;ap-northeast-1c;"r4.4xlarge"
ap-northeast-1;ap-northeast-1c;"r4.8xlarge"
ap-northeast-1;ap-northeast-1c;"r4.large"
ap-northeast-1;ap-northeast-1c;"r4.xlarge"
ap-northeast-1;ap-northeast-1c;"r5.12xlarge"
ap-northeast-1;ap-northeast-1c;"r5.16xlarge"
ap-northeast-1;ap-northeast-1c;"r5.24xlarge"
ap-northeast-1;ap-northeast-1c;"r5.2xlarge"
ap-northeast-1;ap-northeast-1c;"r5.4xlarge"
ap-northeast-1;ap-northeast-1c;"r5.8xlarge"
ap-northeast-1;ap-northeast-1c;"r5d.12xlarge"
ap-northeast-1;ap-northeast-1c;"r5d.16xlarge"
ap-northeast-1;ap-northeast-1c;"r5d.24xlarge"
ap-northeast-1;ap-northeast-1c;"r5d.2xlarge"
ap-northeast-1;ap-northeast-1c;"r5d.4xlarge"
ap-northeast-1;ap-northeast-1c;"r5d.8xlarge"
ap-northeast-1;ap-northeast-1c;"r5d.large"
ap-northeast-1;ap-northeast-1c;"r5d.metal"
ap-northeast-1;ap-northeast-1c;"r5d.xlarge"
ap-northeast-1;ap-northeast-1c;"r5.large"
ap-northeast-1;ap-northeast-1c;"r5.metal"
ap-northeast-1;ap-northeast-1c;"r5.xlarge"
ap-northeast-1;ap-northeast-1c;"t1.micro"
ap-northeast-1;ap-northeast-1c;"t2.2xlarge"
ap-northeast-1;ap-northeast-1c;"t2.large"
ap-northeast-1;ap-northeast-1c;"t2.medium"
ap-northeast-1;ap-northeast-1c;"t2.micro"
ap-northeast-1;ap-northeast-1c;"t2.nano"
ap-northeast-1;ap-northeast-1c;"t2.small"
ap-northeast-1;ap-northeast-1c;"t2.xlarge"
ap-northeast-1;ap-northeast-1c;"t3.2xlarge"
ap-northeast-1;ap-northeast-1c;"t3.large"
ap-northeast-1;ap-northeast-1c;"t3.medium"
ap-northeast-1;ap-northeast-1c;"t3.micro"
ap-northeast-1;ap-northeast-1c;"t3.nano"
ap-northeast-1;ap-northeast-1c;"t3.small"
ap-northeast-1;ap-northeast-1c;"t3.xlarge"
ap-northeast-1;ap-northeast-1c;"x1.16xlarge"
ap-northeast-1;ap-northeast-1c;"x1.32xlarge"
ap-northeast-1;ap-northeast-1c;"x1e.16xlarge"
ap-northeast-1;ap-northeast-1c;"x1e.2xlarge"
ap-northeast-1;ap-northeast-1c;"x1e.32xlarge"
ap-northeast-1;ap-northeast-1c;"x1e.4xlarge"
ap-northeast-1;ap-northeast-1c;"x1e.8xlarge"
ap-northeast-1;ap-northeast-1c;"x1e.xlarge"
ap-northeast-1;ap-northeast-1c;"z1d.12xlarge"
ap-northeast-1;ap-northeast-1c;"z1d.2xlarge"
ap-northeast-1;ap-northeast-1c;"z1d.3xlarge"
ap-northeast-1;ap-northeast-1c;"z1d.6xlarge"
ap-northeast-1;ap-northeast-1c;"z1d.large"
ap-northeast-1;ap-northeast-1c;"z1d.metal"
ap-northeast-1;ap-northeast-1c;"z1d.xlarge"
ap-northeast-1;ap-northeast-1d;"a1.2xlarge"
ap-northeast-1;ap-northeast-1d;"a1.4xlarge"
ap-northeast-1;ap-northeast-1d;"a1.large"
ap-northeast-1;ap-northeast-1d;"a1.medium"
ap-northeast-1;ap-northeast-1d;"a1.metal"
ap-northeast-1;ap-northeast-1d;"a1.xlarge"
ap-northeast-1;ap-northeast-1d;"c4.2xlarge"
ap-northeast-1;ap-northeast-1d;"c4.4xlarge"
ap-northeast-1;ap-northeast-1d;"c4.8xlarge"
ap-northeast-1;ap-northeast-1d;"c4.large"
ap-northeast-1;ap-northeast-1d;"c4.xlarge"
ap-northeast-1;ap-northeast-1d;"c5.12xlarge"
ap-northeast-1;ap-northeast-1d;"c5.18xlarge"
ap-northeast-1;ap-northeast-1d;"c5.24xlarge"
ap-northeast-1;ap-northeast-1d;"c5.2xlarge"
ap-northeast-1;ap-northeast-1d;"c5.4xlarge"
ap-northeast-1;ap-northeast-1d;"c5.9xlarge"
ap-northeast-1;ap-northeast-1d;"c5d.18xlarge"
ap-northeast-1;ap-northeast-1d;"c5d.2xlarge"
ap-northeast-1;ap-northeast-1d;"c5d.4xlarge"
ap-northeast-1;ap-northeast-1d;"c5d.9xlarge"
ap-northeast-1;ap-northeast-1d;"c5d.large"
ap-northeast-1;ap-northeast-1d;"c5d.xlarge"
ap-northeast-1;ap-northeast-1d;"c5.large"
ap-northeast-1;ap-northeast-1d;"c5.metal"
ap-northeast-1;ap-northeast-1d;"c5n.18xlarge"
ap-northeast-1;ap-northeast-1d;"c5n.2xlarge"
ap-northeast-1;ap-northeast-1d;"c5n.4xlarge"
ap-northeast-1;ap-northeast-1d;"c5n.9xlarge"
ap-northeast-1;ap-northeast-1d;"c5n.large"
ap-northeast-1;ap-northeast-1d;"c5n.metal"
ap-northeast-1;ap-northeast-1d;"c5n.xlarge"
ap-northeast-1;ap-northeast-1d;"c5.xlarge"
ap-northeast-1;ap-northeast-1d;"d2.2xlarge"
ap-northeast-1;ap-northeast-1d;"d2.4xlarge"
ap-northeast-1;ap-northeast-1d;"d2.8xlarge"
ap-northeast-1;ap-northeast-1d;"d2.xlarge"
ap-northeast-1;ap-northeast-1d;"g4dn.12xlarge"
ap-northeast-1;ap-northeast-1d;"g4dn.16xlarge"
ap-northeast-1;ap-northeast-1d;"g4dn.2xlarge"
ap-northeast-1;ap-northeast-1d;"g4dn.4xlarge"
ap-northeast-1;ap-northeast-1d;"g4dn.8xlarge"
ap-northeast-1;ap-northeast-1d;"g4dn.xlarge"
ap-northeast-1;ap-northeast-1d;"i3.16xlarge"
ap-northeast-1;ap-northeast-1d;"i3.2xlarge"
ap-northeast-1;ap-northeast-1d;"i3.4xlarge"
ap-northeast-1;ap-northeast-1d;"i3.8xlarge"
ap-northeast-1;ap-northeast-1d;"i3en.12xlarge"
ap-northeast-1;ap-northeast-1d;"i3en.24xlarge"
ap-northeast-1;ap-northeast-1d;"i3en.2xlarge"
ap-northeast-1;ap-northeast-1d;"i3en.3xlarge"
ap-northeast-1;ap-northeast-1d;"i3en.6xlarge"
ap-northeast-1;ap-northeast-1d;"i3en.large"
ap-northeast-1;ap-northeast-1d;"i3en.metal"
ap-northeast-1;ap-northeast-1d;"i3en.xlarge"
ap-northeast-1;ap-northeast-1d;"i3.large"
ap-northeast-1;ap-northeast-1d;"i3.metal"
ap-northeast-1;ap-northeast-1d;"i3.xlarge"
ap-northeast-1;ap-northeast-1d;"m4.10xlarge"
ap-northeast-1;ap-northeast-1d;"m4.16xlarge"
ap-northeast-1;ap-northeast-1d;"m4.2xlarge"
ap-northeast-1;ap-northeast-1d;"m4.4xlarge"
ap-northeast-1;ap-northeast-1d;"m4.large"
ap-northeast-1;ap-northeast-1d;"m4.xlarge"
ap-northeast-1;ap-northeast-1d;"m5.12xlarge"
ap-northeast-1;ap-northeast-1d;"m5.16xlarge"
ap-northeast-1;ap-northeast-1d;"m5.24xlarge"
ap-northeast-1;ap-northeast-1d;"m5.2xlarge"
ap-northeast-1;ap-northeast-1d;"m5.4xlarge"
ap-northeast-1;ap-northeast-1d;"m5.8xlarge"
ap-northeast-1;ap-northeast-1d;"m5a.12xlarge"
ap-northeast-1;ap-northeast-1d;"m5a.16xlarge"
ap-northeast-1;ap-northeast-1d;"m5a.24xlarge"
ap-northeast-1;ap-northeast-1d;"m5a.2xlarge"
ap-northeast-1;ap-northeast-1d;"m5a.4xlarge"
ap-northeast-1;ap-northeast-1d;"m5a.8xlarge"
ap-northeast-1;ap-northeast-1d;"m5a.large"
ap-northeast-1;ap-northeast-1d;"m5a.xlarge"
ap-northeast-1;ap-northeast-1d;"m5d.12xlarge"
ap-northeast-1;ap-northeast-1d;"m5d.16xlarge"
ap-northeast-1;ap-northeast-1d;"m5d.24xlarge"
ap-northeast-1;ap-northeast-1d;"m5d.2xlarge"
ap-northeast-1;ap-northeast-1d;"m5d.4xlarge"
ap-northeast-1;ap-northeast-1d;"m5d.8xlarge"
ap-northeast-1;ap-northeast-1d;"m5d.large"
ap-northeast-1;ap-northeast-1d;"m5d.metal"
ap-northeast-1;ap-northeast-1d;"m5d.xlarge"
ap-northeast-1;ap-northeast-1d;"m5.large"
ap-northeast-1;ap-northeast-1d;"m5.metal"
ap-northeast-1;ap-northeast-1d;"m5.xlarge"
ap-northeast-1;ap-northeast-1d;"r4.16xlarge"
ap-northeast-1;ap-northeast-1d;"r4.2xlarge"
ap-northeast-1;ap-northeast-1d;"r4.4xlarge"
ap-northeast-1;ap-northeast-1d;"r4.8xlarge"
ap-northeast-1;ap-northeast-1d;"r4.large"
ap-northeast-1;ap-northeast-1d;"r4.xlarge"
ap-northeast-1;ap-northeast-1d;"r5.12xlarge"
ap-northeast-1;ap-northeast-1d;"r5.16xlarge"
ap-northeast-1;ap-northeast-1d;"r5.24xlarge"
ap-northeast-1;ap-northeast-1d;"r5.2xlarge"
ap-northeast-1;ap-northeast-1d;"r5.4xlarge"
ap-northeast-1;ap-northeast-1d;"r5.8xlarge"
ap-northeast-1;ap-northeast-1d;"r5a.12xlarge"
ap-northeast-1;ap-northeast-1d;"r5a.16xlarge"
ap-northeast-1;ap-northeast-1d;"r5a.24xlarge"
ap-northeast-1;ap-northeast-1d;"r5a.2xlarge"
ap-northeast-1;ap-northeast-1d;"r5a.4xlarge"
